id,SalePrice
2737,114977.24843360612
2738,129005.99793958932
2739,163827.400860333
2740,155301.46416814055
2741,128228.59747807344
2742,182444.15419493092
2743,149965.38478414074
2744,166830.7153539384
2745,162545.95074237802
2746,127931.79672219523
2747,175145.62614258786
2748,116326.19627160055
2749,136739.83909345104
2750,116434.63342810457
2751,130728.34636400605
2752,226654.56723872956
2753,173939.63348714134
2754,232323.59755551524
2755,134649.69485477114
2756,65235.52710662328
2757,49306.3868336688
2758,72403.0995706137
2759,168773.71188733878
2760,107416.06145404826
2761,149988.96091319073
2762,144852.81838729407
2763,230201.33235766704
2764,187910.7548655005
2765,297253.1675610697
2766,113682.90533609164
2767,50058.826493556495
2768,105008.80321701628
2769,123054.11927290552
2770,172371.4274072306
2771,101103.50704091962
2772,86247.96063717909
2773,142850.67529391928
2774,153524.515454271
2775,116437.88912607857
2776,158355.2192039712
2777,167209.50131795567
2778,139473.08355064935
2779,98394.74718948046
2780,121015.19910403353
2781,93269.25173524546
2782,79734.29252603126
2783,85320.42426967656
2784,98433.99387751601
2785,125164.79346325633
2786,40103.19812929479
2787,120104.53214313125
2788,44554.26370527444
2789,182479.0650456053
2790,102350.22814694804
2791,106523.93967028207
2792,38313.05982768454
2793,184081.92420810752
2794,67168.92528388591
2795,117604.30754016887
2796,82804.02178505191
2797,210229.14930433442
2798,118930.66119442403
2799,120242.28325645707
2800,64170.77333454846
2801,113846.36705229094
2802,134931.6793409848
2803,161777.41643624485
2804,144963.26980440447
2805,107770.3493840379
2806,72992.21651998989
2807,181676.3708551993
2808,156668.14129770256
2809,124161.01161076978
2810,130318.4520380114
2811,179250.4886776897
2812,174672.72923354676
2813,146070.00711768807
2814,148747.1966392788
2815,93910.19471069577
2816,249549.07885852444
2817,158335.70931925264
2818,124910.86620162695
2819,192001.4507407531
2820,124753.74681595282
2821,110550.52190502023
2822,196201.93476323143
2823,296246.8095895307
2824,167522.47680988826
2825,177031.4107228798
2826,131225.73285087303
2827,127995.39257059677
2828,240872.60929226608
2829,232920.0828810773
2830,223521.4542382824
2831,202582.56017169717
2832,241808.66905477794
2833,276069.9429322366
2834,217465.1873475263
2835,226347.0017330813
2836,212121.29056907014
2837,182689.00952577905
2838,135952.03815908602
2839,182978.46498276165
2840,207753.76287691423
2841,210984.29046100995
2842,233503.00201763108
2843,157429.01751289621
2844,185481.77987983602
2845,114747.05965295585
2846,218111.89568020718
2847,215406.15553507453
2848,245510.32228689583
2849,206726.2757917681
2850,296769.0460562989
2851,230442.67643616337
2852,253309.11242081283
2853,234154.613417609
2854,161510.1349015605
2855,220455.50135238294
2856,204816.74010300857
2857,196510.41373552347
2858,216885.37217129522
2859,117316.7615749248
2860,127221.19012334396
2861,143983.08460510278
2862,221454.29042349162
2863,141203.6841355987
2864,248939.09159495134
2865,146038.70443100238
2866,190185.28895127925
2867,71471.19485860353
2868,128845.75371072243
2869,102161.85156836745
2870,134055.18260061473
2871,80430.15852984984
2872,1453.8582135391189
2873,84394.52337441163
2874,138179.6158855072
2875,116994.67878026201
2876,189270.0326078782
2877,134000.32970341307
2878,154597.92215150374
2879,127489.41081346304
2880,89621.99119647907
2881,142320.32209302986
2882,156857.22968674998
2883,190598.3331884282
2884,205460.20903728146
2885,169470.5671059041
2886,230011.3273911922
2887,117433.61841849342
2888,144866.4965297362
2889,40279.517467308906
2890,57778.31385055382
2891,146825.85247309797
2892,36829.174471862265
2893,73248.76497824688
2894,41423.30133381288
2895,287495.60402820224
2896,262876.19482562447
2897,207519.25071687915
2898,166441.9189283437
2899,226414.45774209674
2900,166878.87177735067
2901,228804.14552209585
2902,202731.48434260057
2903,307706.664826047
2904,326958.07791157963
2905,45536.86784031766
2906,243442.07402218517
2907,97998.87741931353
2908,122745.2289550599
2909,147080.42201192037
2910,54644.11074989021
2911,57050.03602758364
2912,162669.50351282454
2913,61730.26879464148
2914,48808.465794986
2915,58412.14015253296
2916,65738.24022772152
2917,171160.59534873662
2918,101361.99099404004
2919,252809.17623309314
